block_type,pin_name,direction,source_doc,page
RUNG,F,I,S0014-B,230
RUNG,G,I,S0014-B,230
RUNG,H,I,S0014-B,230
RUNG,I,I,S0014-B,230
RUNG,J,I,S0014-B,230
RUNG,K,I,S0014-B,230
RUNG,L,I,S0014-B,230
RUNG,M,I,S0014-B,230
RUNG,N,I,S0014-B,230
RUNG,O,I,S0014-B,230
RUNG,OUT,O,S0014-B,230
RUNG,P,I,S0014-B,230
RUN_TIMER,IN,I,GEI-100679,240
RUN_TIMER,OUT,O,GEI-100679,240
RUN_TIMER,RESET,I,GEI-100679,240
SAT_PRESSURE,IN_PATM,I,GEI-100679,257
SAT_PRESSURE,IN_T,I,GEI-100679,257
SAT_PRESSURE,MEAS_SYS,I,GEI-100679,257
SAT_PRESSURE,OUT,O,GEI-100679,257
SAT_PRESSURE_V2,IN_PATM,I,S0010-0,624
SAT_PRESSURE_V2,IN_T,I,S0010-0,624
SAT_PRESSURE_V2,MEAS_SYS,I,S0010-0,624
SAT_PRESSURE_V2,OUT,O,S0010-0,624
SAT_TEMP,IN_P,I,GEI-100679,258
SAT_TEMP,IN_PATM,I,GEI-100679,258
SAT_TEMP,MEAS_SYS,I,GEI-100679,258
SAT_TEMP,OUT,O,GEI-100679,258
SAT_TEMP_STATUS,IN_P,I,GEI-100679~SAT_TEMP,258
SAT_TEMP_STATUS,IN_PATM,I,GEI-100679~SAT_TEMP,258
SAT_TEMP_STATUS,MEAS_SYS,I,GEI-100679~SAT_TEMP,258
SAT_TEMP_STATUS,OUT,O,GEI-100679~SAT_TEMP,258
SAT_TEMP_V2,IN_P,I,S0010-0,626
SAT_TEMP_V2,IN_PATM,I,S0010-0,626
SAT_TEMP_V2,MEAS_SYS,I,S0010-0,626
SAT_TEMP_V2,OUT,O,S0010-0,626
SBB,ACTIVE,O,S0014-B,237
SBB,BRANCH1,I,S0014-B,237
SBB,BRANCH2,I,S0014-B,237
SBB,BRANCH3,I,S0014-B,237
SBB,BRANCH4,I,S0014-B,237
SBB,BRANCH5,I,S0014-B,237
SBB,BRANCH6,I,S0014-B,237
SBB,BRANCH7,I,S0014-B,237
SBB,BRANCH8,I,S0014-B,237
SBB,BR_ALL,I,S0014-B,237
SBB,ON,O,S0014-B,237
SBB,RESET,I,S0014-B,237
SCAN,SCAN_RT,O,S0014-B,264
SCAN,TSK_TIM,O,S0014-B,264
SELECT,CASC,I,S0014-B,233
SELECT,ENABLE,I,S0014-B,233
SELECT,IN1,I,S0014-B,233
SELECT,OUT,O,S0014-B,233
SELECT,SEL1,I,S0014-B,233
SELECTOR,CASC,I,S0014-B,235
SELECTOR,ENABLE,I,S0014-B,235
SELECTOR,INA1,I,S0014-B,235
SELECTOR,INA16,I,S0014-B,235
SELECTOR,INA2,I,S0014-B,235
SELECTOR,INB1,I,S0014-B,235
SELECTOR,INB16,I,S0014-B,235
SELECTOR,INB2,I,S0014-B,235
SELECTOR,OUT1,O,S0014-B,235
SELECTOR,OUT10,O,S0014-B,235
SELECTOR,OUT11,O,S0014-B,235
SELECTOR,OUT12,O,S0014-B,235
SELECTOR,OUT13,O,S0014-B,235
SELECTOR,OUT14,O,S0014-B,235
SELECTOR,OUT15,O,S0014-B,235
SELECTOR,OUT16,O,S0014-B,235
SELECTOR,OUT2,O,S0014-B,235
SELECTOR,OUT3,O,S0014-B,235
SELECTOR,OUT4,O,S0014-B,235
SELECTOR,OUT5,O,S0014-B,235
SELECTOR,OUT6,O,S0014-B,235
SELECTOR,OUT7,O,S0014-B,235
SELECTOR,OUT8,O,S0014-B,235
SELECTOR,OUT9,O,S0014-B,235
SELECTOR,SELA,I,S0014-B,235
SELECTOR,SELB,I,S0014-B,235
SELECT_STATUS,CASC,I,S0014-B~SELECT,233
SELECT_STATUS,ENABLE,I,S0014-B~SELECT,233
SELECT_STATUS,IN1,I,S0014-B~SELECT,233
SELECT_STATUS,OUT,O,S0014-B~SELECT,233
SELECT_STATUS,SEL1,I,S0014-B~SELECT,233
SETARRY,DEST,O,S0014-B,244
SETARRY,ENABLE,I,S0014-B,244
SETARRY,SET,I,S0014-B,244
SETPOINT_ST,B1,I,GEI-100679,263
SETPOINT_ST,B10,I,S0010-0,629
SETPOINT_ST,B11,I,S0010-0,629
SETPOINT_ST,B12,I,S0010-0,629
SETPOINT_ST,B13,I,S0010-0,629
SETPOINT_ST,B14,I,S0010-0,629
SETPOINT_ST,B15,I,S0010-0,629
SETPOINT_ST,B16,I,S0010-0,629
SETPOINT_ST,B2,I,S0010-0,629
SETPOINT_ST,B3,I,S0010-0,629
SETPOINT_ST,B4,I,S0010-0,629
SETPOINT_ST,B5,I,S0010-0,629
SETPOINT_ST,B6,I,S0010-0,629
SETPOINT_ST,B7,I,S0010-0,629
SETPOINT_ST,B8,I,S0010-0,629
SETPOINT_ST,B9,I,S0010-0,629
SETPOINT_ST,G1,I,S0010-0,629
SETPOINT_ST,G10,I,S0010-0,629
SETPOINT_ST,G11,I,S0010-0,629
SETPOINT_ST,G12,I,S0010-0,629
SETPOINT_ST,G13,I,S0010-0,629
SETPOINT_ST,G14,I,S0010-0,629
SETPOINT_ST,G15,I,S0010-0,629
SETPOINT_ST,G16,I,S0010-0,629
SETPOINT_ST,G2,I,S0010-0,629
SETPOINT_ST,G3,I,S0010-0,629
SETPOINT_ST,G4,I,S0010-0,629
SETPOINT_ST,G5,I,S0010-0,629
SETPOINT_ST,G6,I,S0010-0,629
SETPOINT_ST,G7,I,S0010-0,629
SETPOINT_ST,G8,I,S0010-0,629
SETPOINT_ST,G9,I,S0010-0,629
SETPOINT_ST,N,O,GEI-100679,264
SETPOINT_ST,OUT1,O,GEI-100679,264
SETPOINT_ST,OUT10,O,S0010-0,630
SETPOINT_ST,OUT11,O,S0010-0,630
SETPOINT_ST,OUT12,O,S0010-0,630
SETPOINT_ST,OUT13,O,S0010-0,630
SETPOINT_ST,OUT14,O,S0010-0,630
SETPOINT_ST,OUT15,O,S0010-0,630
SETPOINT_ST,OUT16,O,S0010-0,630
SETPOINT_ST,OUT2,O,S0010-0,630
SETPOINT_ST,OUT3,O,S0010-0,630
SETPOINT_ST,OUT4,O,S0010-0,630
SETPOINT_ST,OUT5,O,S0010-0,630
SETPOINT_ST,OUT6,O,S0010-0,630
SETPOINT_ST,OUT7,O,S0010-0,630
SETPOINT_ST,OUT8,O,S0010-0,630
SETPOINT_ST,OUT9,O,S0010-0,630
SETPOINT_ST,PV1,I,S0010-0,629
SETPOINT_ST,PV10,I,S0010-0,629
SETPOINT_ST,PV11,I,S0010-0,629
SETPOINT_ST,PV12,I,S0010-0,629
SETPOINT_ST,PV13,I,S0010-0,629
SETPOINT_ST,PV14,I,S0010-0,629
SETPOINT_ST,PV15,I,S0010-0,629
SETPOINT_ST,PV16,I,S0010-0,629
SETPOINT_ST,PV2,I,S0010-0,629
SETPOINT_ST,PV3,I,S0010-0,629
SETPOINT_ST,PV4,I,S0010-0,629
SETPOINT_ST,PV5,I,S0010-0,629
SETPOINT_ST,PV6,I,S0010-0,629
SETPOINT_ST,PV7,I,S0010-0,629
SETPOINT_ST,PV8,I,S0010-0,629
SETPOINT_ST,PV9,I,S0010-0,629
SETPOINT_ST,SH,I,S0010-0,629
SETPOINT_ST,SL,I,S0010-0,629
SETPOINT_ST,SP,I,S0010-0,629
SETPOINT_ST,SP_OUT,O,S0010-0,630
SETPOINT_ST,TK1,I,S0010-0,629
SETPOINT_ST,TK10,I,S0010-0,629
SETPOINT_ST,TK11,I,S0010-0,629
SETPOINT_ST,TK12,I,S0010-0,629
SETPOINT_ST,TK13,I,S0010-0,629
SETPOINT_ST,TK14,I,S0010-0,629
SETPOINT_ST,TK15,I,S0010-0,629
SETPOINT_ST,TK16,I,S0010-0,629
SETPOINT_ST,TK2,I,S0010-0,629
SETPOINT_ST,TK3,I,S0010-0,629
SETPOINT_ST,TK4,I,S0010-0,629
SETPOINT_ST,TK5,I,S0010-0,629
SETPOINT_ST,TK6,I,S0010-0,629
SETPOINT_ST,TK7,I,S0010-0,629
SETPOINT_ST,TK8,I,S0010-0,629
SETPOINT_ST,TK9,I,S0010-0,629
SMB,ACTIVE,O,S0014-B,241
SMB,CTIME,S,S0014-B,241
SMB,DONEFB,I,S0014-B,241
SMB,FAULT,O,S0014-B,241
SMB,HOLD,I,S0014-B,241
SMB,MR_ALL,I,S0014-B,241
SMB,MTIME,I,S0014-B,241
SMB,ON,O,S0014-B,241
SMB,RESET,I,S0014-B,241
SMB,RTIME,O,S0014-B,241
SMB,SSMODE,I,S0014-B,241
SMB,SSTRIG,I,S0014-B,241
SMGR,ACTIVE,O,S0014-B,239
SMGR,FAULT,O,S0014-B,239
SMGR,HOLD,I,S0014-B,239
SMGR,ON,O,S0014-B,239
SMGR,RESET,I,S0014-B,239
SMGR,SSMODE,I,S0014-B,239
SMGR,SSTRIG,I,S0014-B,239
SMGR,START1ST,I,S0014-B,239
SQRT,IN,I,S0014-B,245
SQRT,OUT,O,S0014-B,245
SQRT_STATUS,IN,I,S0014-B~SQRT,245
SQRT_STATUS,OUT,O,S0014-B~SQRT,245
SSB,ACTIVE,O,S0014-B,243
SSB,CTIME,S,S0014-B,243
SSB,DONEFB,I,S0014-B,243
SSB,FAULT,O,S0014-B,243
SSB,FBTIME,I,S0014-B,243
SSB,FORCEFB,I,S0014-B,243
SSB,HOLD,I,S0014-B,243
SSB,ON,O,S0014-B,243
SSB,PASSTHR,I,S0014-B,243
SSB,RESET,I,S0014-B,243
SSB,RTIME,O,S0014-B,243
SSB,SSMODE,I,S0014-B,243
SSB,SSTRIG,I,S0014-B,243
STARTER,AUTO,O,GEI-100679,279
STARTER,AUTO_P,O,GEI-100679,279
STARTER,AU_PMT,I,GEI-100679,278
STARTER,AU_REQ,O,GEI-100679,279
STARTER,AU_SEL,I,GEI-100679,278
STARTER,AU_STP,I,GEI-100679,278
STARTER,AU_STR,I,GEI-100679,278
STARTER,AVAIL,I,GEI-100679,278
STARTER,AVAIL_A,O,GEI-100679,279
STARTER,AVAIL_P,O,GEI-100679,280
STARTER,CONGR_A,O,GEI-100679,280
STARTER,CP_F_A,O,GEI-100679,280
STARTER,CP_OK,I,GEI-100679,278
STARTER,CP_OK_P,O,GEI-100679,280
STARTER,CTL,I,GEI-100679,278
STARTER,FAULT,O,GEI-100679,280
STARTER,FAULT_RESET,I,GEI-100679,279
STARTER,FL_SP_A,O,GEI-100679,280
STARTER,FL_SP_T,I,GEI-100679,279
STARTER,FL_ST_A,O,GEI-100679,280
STARTER,FL_ST_T,I,GEI-100679,279
STARTER,FRC_OFF,O,GEI-100679,280
STARTER,FRC_OFFB,O,GEI-100679,280
STARTER,FRC_ON,O,GEI-100679,280
STARTER,FRC_ONB,O,GEI-100679,280
STARTER,FUSE_MON_P,O,GEI-100679,280
STARTER,IO_MON,I,GEI-100679,279
STARTER,IO_OPT,I,GEI-100679,279
STARTER,LDLG_ORDER,I,GEI-100679,279
STARTER,LDLG_P,O,GEI-100679,280
STARTER,LOCAL,O,GEI-100679,280
STARTER,LOCK,O,GEI-100679,280
STARTER,LOCK_P,O,GEI-100679,280
STARTER,MN_REJ,I,GEI-100679,279
STARTER,MN_REJ_A,O,GEI-100679,280
STARTER,MODE,O,GEI-100679,280
STARTER,MODE_OPT,I,GEI-100679,279
STARTER,MOM_OUT_P,O,GEI-100679,280
STARTER,OFF,O,GEI-100679,280
STARTER,OFF_FRC,I,GEI-100679,279
STARTER,OFF_INP,I,GEI-100679,279
STARTER,OFF_INP_P,O,GEI-100679,280
STARTER,OFF_ORD,O,GEI-100679,280
STARTER,ON,O,GEI-100679,280
STARTER,ON_FRC,I,GEI-100679,279
STARTER,ON_INP,I,GEI-100679,279
STARTER,ON_ORD,O,GEI-100679,280
STARTER,OUT,O,GEI-100679,279
STARTER,OVR_TRP,O,GEI-100679,280
STARTER,OVR_TRPB,O,GEI-100679,280
STARTER,PBSTATE,O,GEI-100679,280
STARTER,PMT_AU,O,GEI-100679,280
STARTER,PMT_AUB,O,GEI-100679,280
STARTER,PMT_RUN,O,GEI-100679,281
STARTER,PMT_STP,O,GEI-100679,281
STARTER,PMT_STPB,O,GEI-100679,281
STARTER,PMT_STR,O,GEI-100679,281
STARTER,PMT_STRB,O,GEI-100679,281
STARTER,PR_TRP,I,GEI-100679,279
STARTER,PR_TRP_P,O,GEI-100679,281
STARTER,PR_TR_A,O,GEI-100679,281
STARTER,PWR_FL_TMR,I,S0010-0,642
STARTER,RCKD_IN,I,S0010-0,642
STARTER,RCKD_IN_P,O,GEI-100679,281
STARTER,RCKD_OT,O,GEI-100679,281
STARTER,RDY_STP,I,S0010-0,642
STARTER,RDY_STR,I,S0010-0,642
STARTER,REJ_MN,O,GEI-100679,281
STARTER,REJ_MNB,O,GEI-100679,281
STARTER,REMOTE,I,S0010-0,642
STARTER,REM_P,O,GEI-100679,281
STARTER,RUN_FLR,O,GEI-100679,281
STARTER,STP_FLR,O,GEI-100679,281
STARTER,STP_PMT,I,S0010-0,642
STARTER,STR_PMT,I,S0010-0,642
STARTER,TK,I,S0010-0,642
STARTER,TMR,O,GEI-100679,281
STARTER,TRIPPED,O,GEI-100679,281
STARTER,TRP_OVR,I,S0010-0,642
STARTER,VOLT_MON_P,O,GEI-100679,281
STARTER_V2,AUTO,O,S0010-0,664
STARTER_V2,AUTO_P,O,S0010-0,664
STARTER_V2,AUTO_REQ,O,S0010-0,664
STARTER_V2,AU_PMT,I,S0010-0,662
STARTER_V2,AU_SEL,I,S0010-0,662
STARTER_V2,AU_STP,I,S0010-0,662
STARTER_V2,AU_STR,I,S0010-0,662
STARTER_V2,AVAIL,I,S0010-0,662
STARTER_V2,AVAIL_A,O,S0010-0,664
STARTER_V2,AVAIL_P,O,S0010-0,664
STARTER_V2,CONGR_A,O,S0010-0,664
STARTER_V2,CP_F_A,O,S0010-0,664
STARTER_V2,CP_OK,I,S0010-0,662
STARTER_V2,CP_OK_P,O,S0010-0,664
STARTER_V2,CTL,I,S0010-0,663
STARTER_V2,FAULT,O,S0010-0,664
STARTER_V2,FAULT_RESET,I,S0010-0,662
STARTER_V2,FL_SP_A,O,S0010-0,664
STARTER_V2,FL_SP_T,I,S0010-0,663
STARTER_V2,FL_ST_A,O,S0010-0,664
STARTER_V2,FL_ST_T,I,S0010-0,663
STARTER_V2,FRC_OFF,O,S0010-0,664
STARTER_V2,FRC_ON,O,S0010-0,664
STARTER_V2,FUSE_MON_P,O,S0010-0,664
STARTER_V2,IO_MON,I,S0010-0,663
STARTER_V2,IO_OPT,I,S0010-0,663
STARTER_V2,LDLG_ORDER,I,S0010-0,662
STARTER_V2,LDLG_P,O,S0010-0,664
STARTER_V2,LOCAL,O,S0010-0,664
STARTER_V2,LOCK,O,S0010-0,664
STARTER_V2,LOCK_P,O,S0010-0,664
STARTER_V2,MN_REJ,I,S0010-0,662
STARTER_V2,MN_REJ_A,O,S0010-0,664
STARTER_V2,MODE,O,S0010-0,664
STARTER_V2,MODE_OPT,I,S0010-0,663
STARTER_V2,MOM_OUT_P,O,S0010-0,664
STARTER_V2,OFF,O,S0010-0,664
STARTER_V2,OFF_FRC,I,S0010-0,662
STARTER_V2,OFF_INP,I,S0010-0,662
STARTER_V2,OFF_INP_P,O,S0010-0,664
STARTER_V2,OFF_ORD,O,S0010-0,664
STARTER_V2,ON,O,S0010-0,664
STARTER_V2,ON_FRC,I,S0010-0,662
STARTER_V2,ON_INP,I,S0010-0,662
STARTER_V2,ON_ORD,O,S0010-0,664
STARTER_V2,OVR_TRP,O,S0010-0,664
STARTER_V2,PMT_AU,O,S0010-0,664
STARTER_V2,PMT_RUN,O,S0010-0,664
STARTER_V2,PMT_STP,O,S0010-0,664
STARTER_V2,PMT_STR,O,S0010-0,664
STARTER_V2,PR_TRP,I,S0010-0,662
STARTER_V2,PR_TRP_P,O,S0010-0,664
STARTER_V2,PR_TR_A,O,S0010-0,664
STARTER_V2,PWR_FL_TMR,I,S0010-0,663
STARTER_V2,RACKD_OT,O,S0010-0,664
STARTER_V2,RCKD_IN,I,S0010-0,662
STARTER_V2,RCKD_IN_P,O,S0010-0,664
STARTER_V2,RDY_STP,I,S0010-0,662
STARTER_V2,RDY_STR,I,S0010-0,662
STARTER_V2,REJ_MN,O,S0010-0,664
STARTER_V2,REMOTE,I,S0010-0,662
STARTER_V2,REM_P,O,S0010-0,664
STARTER_V2,RUN_FLR,O,S0010-0,664
STARTER_V2,STP_FLR,O,S0010-0,664
STARTER_V2,STP_PMT,I,S0010-0,662
STARTER_V2,STR_PMT,I,S0010-0,662
STARTER_V2,TK,I,S0010-0,662
STARTER_V2,TMR,O,S0010-0,664
STARTER_V2,TRIPPED,O,S0010-0,664
STARTER_V2,TRP_OVR,I,S0010-0,662
STARTER_V2,VOLT_MON_P,O,S0010-0,664
STARTER_V3,AUTO,O,S0010-0,681
STARTER_V3,AUTO_P,O,S0010-0,681
STARTER_V3,AUTO_REQ,O,S0010-0,681
STARTER_V3,AU_PMT,I,S0010-0,679
STARTER_V3,AU_REQ,O,GEI-100679~STARTER,279
STARTER_V3,AU_SEL,I,S0010-0,679
STARTER_V3,AU_STP,I,S0010-0,679
STARTER_V3,AU_STR,I,S0010-0,679
STARTER_V3,AVAIL,I,S0010-0,679
STARTER_V3,AVAIL_A,O,S0010-0,681
STARTER_V3,AVAIL_P,O,S0010-0,681
STARTER_V3,CONGR_A,O,S0010-0,681
STARTER_V3,CP_F_A,O,S0010-0,681
STARTER_V3,CP_OK,I,S0010-0,679
STARTER_V3,CP_OK_P,O,S0010-0,681
STARTER_V3,CTL,I,S0010-0,680
STARTER_V3,FAULT,O,S0010-0,681
STARTER_V3,FAULT_RESET,I,S0010-0,679
STARTER_V3,FL_SP_A,O,S0010-0,681
STARTER_V3,FL_SP_T,I,S0010-0,680
STARTER_V3,FL_ST_A,O,S0010-0,681
STARTER_V3,FL_ST_T,I,S0010-0,680
STARTER_V3,FRC_OFF,O,S0010-0,681
STARTER_V3,FRC_OFFB,O,GEI-100679~STARTER,280
STARTER_V3,FRC_ON,O,S0010-0,681
STARTER_V3,FRC_ONB,O,GEI-100679~STARTER,280
STARTER_V3,FUSE_MON_P,O,S0010-0,681
STARTER_V3,IO_MON,I,S0010-0,680
STARTER_V3,IO_OPT,I,S0010-0,680
STARTER_V3,LDLG_ORDER,I,S0010-0,679
STARTER_V3,LDLG_P,O,S0010-0,681
STARTER_V3,LOCAL,O,S0010-0,681
STARTER_V3,LOCK,O,S0010-0,681
STARTER_V3,LOCK_P,O,S0010-0,681
STARTER_V3,MN_REJ,I,S0010-0,679
STARTER_V3,MN_REJ_A,O,S0010-0,681
STARTER_V3,MODE,O,S0010-0,681
STARTER_V3,MODE_OPT,I,S0010-0,680
STARTER_V3,MOM_OUT_P,O,S0010-0,681
STARTER_V3,OFF,O,S0010-0,681
STARTER_V3,OFF_FRC,I,S0010-0,679
STARTER_V3,OFF_INP,I,S0010-0,679
STARTER_V3,OFF_INP_P,O,S0010-0,681
STARTER_V3,OFF_ORD,O,S0010-0,681
STARTER_V3,ON,O,S0010-0,681
STARTER_V3,ON_FRC,I,S0010-0,679
STARTER_V3,ON_INP,I,S0010-0,679
STARTER_V3,ON_ORD,O,S0010-0,681
STARTER_V3,OUT,O,GEI-100679~STARTER,279
STARTER_V3,OVR_TRP,O,S0010-0,681
STARTER_V3,OVR_TRPB,O,GEI-100679~STARTER,280
STARTER_V3,PBSTATE,O,GEI-100679~STARTER,280
STARTER_V3,PMT_AU,O,S0010-0,681
STARTER_V3,PMT_AUB,O,GEI-100679~STARTER,280
STARTER_V3,PMT_RUN,O,S0010-0,681
STARTER_V3,PMT_STP,O,S0010-0,681
STARTER_V3,PMT_STPB,O,GEI-100679~STARTER,281
STARTER_V3,PMT_STR,O,S0010-0,681
STARTER_V3,PMT_STRB,O,GEI-100679~STARTER,281
STARTER_V3,PR_TRP,I,S0010-0,679
STARTER_V3,PR_TRP_P,O,S0010-0,681
STARTER_V3,PR_TR_A,O,S0010-0,681
STARTER_V3,PWR_FL_TMR,I,S0010-0,680
STARTER_V3,RACKD_OT,O,S0010-0~STARTER_V2,664
STARTER_V3,RCKD_IN,I,S0010-0,679
STARTER_V3,RCKD_IN_P,O,S0010-0,681
STARTER_V3,RCKD_OT,O,S0010-0,681
STARTER_V3,RDY_STP,I,S0010-0,679
STARTER_V3,RDY_STR,I,S0010-0,679
STARTER_V3,REJ_MN,O,S0010-0,681
STARTER_V3,REJ_MNB,O,GEI-100679~STARTER,281
STARTER_V3,REMOTE,I,S0010-0,679
STARTER_V3,REM_P,O,S0010-0,681
STARTER_V3,RUN_FLR,O,S0010-0,681
STARTER_V3,STP_FLR,O,S0010-0,681
STARTER_V3,STP_PMT,I,S0010-0,679
STARTER_V3,STR_PMT,I,S0010-0,679
STARTER_V3,TK,I,S0010-0,679
STARTER_V3,TMR,O,S0010-0,681
STARTER_V3,TRIPPED,O,S0010-0,681
STARTER_V3,TRP_OVR,I,S0010-0,679
STARTER_V3,VOLT_MON_P,O,S0010-0,681
STATUS_COMBINE,IN,I,S0014-B,250
STATUS_COMBINE,IN_S,I,S0014-B,250
STATUS_COMBINE,OUT,O,S0014-B,250
STATUS_SPLIT,BAD,O,S0014-B,258
STATUS_SPLIT,GOOD,O,S0014-B,258
STATUS_SPLIT,IN,I,S0014-B,258
STATUS_SPLIT,POOR,O,S0014-B,258
STATUS_SPLIT,STATUS,O,S0014-B,258
STATUS_SPLIT,VALUE,O,S0014-B,258
STEAMTABLE,FUNC,I,GEI-100679,292
STEAMTABLE,IN_ENTH,I,GEI-100679,292
STEAMTABLE,IN_ENTR,I,GEI-100679,292
STEAMTABLE,IN_P,I,GEI-100679,292
STEAMTABLE,IN_PATM,I,GEI-100679,292
STEAMTABLE,IN_T,I,GEI-100679,292
STEAMTABLE,MEAS_SYS,I,GEI-100679,292
STEAMTABLE,OUT_DENS,O,GEI-100679,293
STEAMTABLE,OUT_ENTH,O,GEI-100679,293
STEAMTABLE,OUT_ENTR,O,GEI-100679,293
STEAMTABLE,OUT_P,O,GEI-100679,293
STEAMTABLE,OUT_T,O,GEI-100679,293
STEAMTABLE,OUT_VOL,O,GEI-100679,293
STEAMTABLE_STATUS,FUNC,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,IN_ENTH,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,IN_ENTR,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,IN_P,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,IN_PATM,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,IN_T,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,MEAS_SYS,I,GEI-100679~STEAMTABLE,292
STEAMTABLE_STATUS,OUT_DENS,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_STATUS,OUT_ENTH,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_STATUS,OUT_ENTR,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_STATUS,OUT_P,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_STATUS,OUT_T,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_STATUS,OUT_VOL,O,GEI-100679~STEAMTABLE,293
STEAMTABLE_V2,FUNC,I,S0010-0,694
STEAMTABLE_V2,IN_ENTH,I,S0010-0,694
STEAMTABLE_V2,IN_ENTR,I,S0010-0,694
STEAMTABLE_V2,IN_P,I,S0010-0,694
STEAMTABLE_V2,IN_PATM,I,S0010-0,694
STEAMTABLE_V2,IN_T,I,S0010-0,694
STEAMTABLE_V2,MEAS_SYS,I,S0010-0,694
STEAMTABLE_V2,OUT_DENS,O,S0010-0,694
STEAMTABLE_V2,OUT_ENTH,O,S0010-0,694
STEAMTABLE_V2,OUT_ENTR,O,S0010-0,694
STEAMTABLE_V2,OUT_P,O,S0010-0,694
STEAMTABLE_V2,OUT_T,O,S0010-0,694
STEAMTABLE_V2,OUT_VOL,O,S0010-0,694
STEER,ACT,O,S0014-B,259
STEER,CASC,O,S0014-B,259
STEER,CLR,I,S0014-B,259
STEER,ENABLE,I,S0014-B,259
STEER,IN,I,S0014-B,259
STEER,OUT1,O,S0014-B,259
STEER,OUT10,O,S0014-B,259
STEER,OUT11,O,S0014-B,259
STEER,OUT12,O,S0014-B,259
STEER,OUT13,O,S0014-B,259
STEER,OUT14,O,S0014-B,259
STEER,OUT15,O,S0014-B,259
STEER,OUT16,O,S0014-B,259
STEER,OUT17,O,S0014-B,259
STEER,OUT18,O,S0014-B,259
STEER,OUT19,O,S0014-B,259
STEER,OUT2,O,S0014-B,259
STEER,OUT20,O,S0014-B,259
STEER,OUT21,O,S0014-B,259
STEER,OUT22,O,S0014-B,259
STEER,OUT23,O,S0014-B,259
STEER,OUT24,O,S0014-B,259
STEER,OUT25,O,S0014-B,259
STEER,OUT26,O,S0014-B,259
STEER,OUT27,O,S0014-B,259
STEER,OUT28,O,S0014-B,259
STEER,OUT29,O,S0014-B,259
STEER,OUT3,O,S0014-B,259
STEER,OUT30,O,S0014-B,259
STEER,OUT31,O,S0014-B,259
STEER,OUT32,O,S0014-B,259
STEER,OUT4,O,S0014-B,259
STEER,OUT5,O,S0014-B,259
STEER,OUT6,O,S0014-B,259
STEER,OUT7,O,S0014-B,259
STEER,OUT8,O,S0014-B,259
STEER,OUT9,O,S0014-B,259
STEER,SEL1,I,S0014-B,259
STEER,SEL10,I,S0014-B,259
STEER,SEL11,I,S0014-B,259
STEER,SEL12,I,S0014-B,259
STEER,SEL13,I,S0014-B,259
STEER,SEL14,I,S0014-B,259
STEER,SEL15,I,S0014-B,259
STEER,SEL16,I,S0014-B,259
STEER,SEL17,I,S0014-B,259
STEER,SEL18,I,S0014-B,259
STEER,SEL19,I,S0014-B,259
STEER,SEL2,I,S0014-B,259
STEER,SEL20,I,S0014-B,259
STEER,SEL21,I,S0014-B,259
STEER,SEL22,I,S0014-B,259
STEER,SEL23,I,S0014-B,259
STEER,SEL24,I,S0014-B,259
STEER,SEL25,I,S0014-B,259
STEER,SEL26,I,S0014-B,259
STEER,SEL27,I,S0014-B,259
STEER,SEL28,I,S0014-B,259
STEER,SEL29,I,S0014-B,259
STEER,SEL3,I,S0014-B,259
STEER,SEL30,I,S0014-B,259
STEER,SEL31,I,S0014-B,259
STEER,SEL32,I,S0014-B,259
STEER,SEL4,I,S0014-B,259
STEER,SEL5,I,S0014-B,259
STEER,SEL6,I,S0014-B,259
STEER,SEL7,I,S0014-B,259
STEER,SEL8,I,S0014-B,259
STEER,SEL9,I,S0014-B,259
SUB,IN1,I,S0014-B,261
SUB,IN2,I,S0014-B,261
SUB,OUT,O,S0014-B,261
SUB_ARRAY_FILL,ENABLE,I,S0014-B,260
SUB_ARRAY_FILL,IN_ARRAY,I,S0014-B,260
SUB_ARRAY_FILL,IN_INDEX,I,S0014-B,260
SUB_ARRAY_FILL,N,I,S0014-B,260
SUB_ARRAY_FILL,OUT_ARRAY,O,S0014-B,260
SUB_ARRAY_FILL,OUT_INDEX,I,S0014-B,260
SUB_STATUS,IN1,I,S0014-B~SUB,261
SUB_STATUS,IN2,I,S0014-B~SUB,261
SUB_STATUS,OUT,O,S0014-B~SUB,261
SUPERHEAT,HYST,I,GEI-100679,295
SUPERHEAT,IN_P,I,GEI-100679,295
SUPERHEAT,IN_PATM,I,GEI-100679,295
SUPERHEAT,IN_T,I,GEI-100679,295
SUPERHEAT,MEAS_SYS,I,GEI-100679,295
SUPERHEAT,OUT,O,GEI-100679,296
SUPERHEAT,SET,I,GEI-100679,295
SUPERHEAT,SH,O,GEI-100679,296
SUPERHEAT_V2,HYST,I,S0010-0,699
SUPERHEAT_V2,IN_P,I,S0010-0,699
